rank,rider,rider_number,team,time,bonus,penalty,stage,date,distance,origin,destination,stage_type,winner_country,general,points,mountains,young,stage_winner,time_seconds,cumtime,gc_rank,timediff
159,Sam Bennett,43,Deceuninck - Quick - Step,5H 36M 8S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,20168,215744,153,2076
131,Maxime Chevalier,213,B&B Hotels - Vital Concept P / B Ktm,5H 32M 4S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19924,215877,154,1832
155,Niccolò Bonifazio,181,Total Direct Energie,5H 34M 39S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,20079,215923,155,1987
153,Marco Haller,65,Bahrain - Mclaren,5H 33M 27S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,20007,215997,156,1915
149,Frederik Frison,156,Lotto Soudal,5H 33M 5S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19985,216230,157,1893
146,Roger Kluge,158,Lotto Soudal,5H 33M 3S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19983,216454,158,1891
112,Jérôme Cousin,184,Total Direct Energie,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,217241,159,1816
29,Primož Roglic,11,Team Jumbo - Visma,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219780,1,25
12,Tadej Pogacar,131,Uae Team Emirates,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219824,2,25
24,Egan Bernal,1,Ineos Grenadiers,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219839,3,25
36,Rigoberto Uran,71,Ef Pro Cycling,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219850,4,25
34,Nairo Quintana,81,Team Arkea - Samsic,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219852,5,25
30,Miguel Angel Lopez,141,Astana Pro Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219871,6,25
40,Adam Yates,161,Mitchelton - Scott,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219882,7,25
32,Mikel Landa,61,Bahrain - Mclaren,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219895,8,25
39,Richie Porte,101,Trek - Segafredo,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219906,9,25
41,Enric Mas,94,Movistar Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219954,10,25
31,Guillaume Martin,121,Cofidis,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,219974,11,25
26,Tom Dumoulin,14,Team Jumbo - Visma,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,220052,12,25
25,Richard Carapaz,3,Ineos Grenadiers,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,220091,13,25
28,Alejandro Valverde,91,Movistar Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,220162,14,25
18,Damiano Caruso,63,Bahrain - Mclaren,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,220202,15,25
23,Sergio Andres Higuita,74,Ef Pro Cycling,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,221352,16,25
15,Warren Barguil,83,Team Arkea - Samsic,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,221411,17,25
140,Pierre Rolland,218,B&B Hotels - Vital Concept P / B Ktm,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,221827,18,1198
55,Sepp Kuss,16,Team Jumbo - Visma,4H 29M 11S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16151,221836,19,71
35,Esteban Chaves,164,Mitchelton - Scott,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,221949,20,25
59,Marc Soler,97,Movistar Team,4H 29M 32S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16172,222053,21,92
44,Gorka Izaguirre Insausti,144,Astana Pro Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,222193,22,25
33,Pello Bilbao,62,Bahrain - Mclaren,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,222356,23,25
56,Mikael Cherel,32,Ag2r La Mondiale,4H 29M 18S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16158,222457,24,78
83,Emanuel Buchmann,22,Bora - Hansgrohe,4H 36M 1S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16561,222948,25,481
16,Valentin Madouas,56,Groupama - Fdj,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,223339,26,25
52,Julian Alaphilippe,41,Deceuninck - Quick - Step,4H 28M 35S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16115,223403,27,35
115,Thibaut Pinot,51,Groupama - Fdj,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,223489,28,1198
49,Wout Van Aert,18,Team Jumbo - Visma,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,223672,29,25
88,George Bennett,12,Team Jumbo - Visma,4H 37M 3S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16623,223821,30,543
43,Carlos Verona,98,Movistar Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,223863,31,25
117,Romain Sicard,186,Total Direct Energie,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,223886,32,1198
21,Greg Van Avermaet,111,Ccc Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,223938,33,25
20,Michal Kwiatkowski,5,Ineos Grenadiers,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,223958,34,25
54,Lennard Kämna,24,Bora - Hansgrohe,4H 28M 35S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16115,224080,35,35
51,Jonathan Castroviejo,4,Ineos Grenadiers,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,224128,36,25
47,Luis León Sanchez,147,Astana Pro Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,224260,37,25
69,Kenny Elissonde,103,Trek - Segafredo,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,224344,38,352
144,Hugh John Carthy,73,Ef Pro Cycling,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,224386,39,1198
142,Daniel Felipe Martinez,76,Ef Pro Cycling,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,224394,40,1198
98,Maximilian Schachmann,28,Bora - Hansgrohe,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,224396,41,1198
124,Sébastien Reichenbach,58,Groupama - Fdj,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,224460,42,1198
84,Alexey Lutsenko,146,Astana Pro Team,4H 36M 11S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16571,224529,43,491
67,Daniel Martin,171,Israel Start-Up Nation,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,224570,44,352
72,Mikel Nieve,168,Mitchelton - Scott,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,224637,45,352
50,Jesus Herrada,124,Cofidis,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,224772,46,25
48,Bob Jungels,47,Deceuninck - Quick - Step,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,224775,47,25
99,Rudy Molard,57,Groupama - Fdj,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,224853,48,1198
65,Robert Gesink,15,Team Jumbo - Visma,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,224881,49,352
107,Neilson Powless,77,Ef Pro Cycling,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,225066,50,1198
1,Søren Kragh Andersen,205,Team Sunweb,4H 28M 0S,10,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16080,225083,51,0
66,Alexis Vuillermoz,38,Ag2r La Mondiale,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,225108,52,352
10,Marc Hirschi,204,Team Sunweb,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,225133,53,25
61,Harold Tejada,148,Astana Pro Team,4H 30M 50S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16250,225187,54,170
14,Hugo Houle,143,Astana Pro Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,225237,55,25
62,Stefan Küng,54,Groupama - Fdj,4H 31M 44S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16304,225316,56,224
22,Nicolas Edet,123,Cofidis,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,225369,57,25
123,Jan Polanc,138,Uae Team Emirates,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,225584,58,1198
42,David Gaudu,53,Groupama - Fdj,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,225753,59,25
82,Nelson Oliveira,95,Movistar Team,4H 34M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16492,225825,60,412
17,Quentin Pacher,216,B&B Hotels - Vital Concept P / B Ktm,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,226039,61,25
90,Niklas Eg,102,Trek - Segafredo,4H 37M 51S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16671,226164,62,591
74,Dylan Van Baarle,8,Ineos Grenadiers,4H 34M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16492,226226,63,412
8,Oliver Naesen,35,Ag2r La Mondiale,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,226505,64,25
77,Felix Grossschartner,23,Bora - Hansgrohe,4H 34M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16492,226685,65,412
37,Alberto Bettiol,72,Ef Pro Cycling,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,226760,66,25
6,Jasper Stuyven,107,Trek - Segafredo,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,226783,67,25
122,Winner Anacona,82,Team Arkea - Samsic,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,226811,68,1198
13,Michael Hundahl Valgren,195,Ntt Pro Cycling Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,226840,69,25
45,Thomas De Gendt,154,Lotto Soudal,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,226854,70,25
63,José Rojas,96,Movistar Team,4H 33M 21S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16401,226965,71,321
89,Nicolas Roche,208,Team Sunweb,4H 37M 3S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16623,227017,72,543
19,Omar Fraile,142,Astana Pro Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,227029,73,25
137,Toms Skujins,106,Trek - Segafredo,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,227043,74,1198
108,Ben Hermans,173,Israel Start-Up Nation,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,227254,75,1198
87,Simon Geschke,113,Ccc Team,4H 36M 19S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16579,227313,76,499
85,Dario Cataldo,92,Movistar Team,4H 36M 19S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16579,227461,77,499
143,Cyril Gautier,215,B&B Hotels - Vital Concept P / B Ktm,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,227502,78,1198
57,Nans Peters,36,Ag2r La Mondiale,4H 29M 26S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16166,227771,79,86
64,Michael Schär,116,Ccc Team,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,227895,80,352
4,Peter Sagan,21,Bora - Hansgrohe,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,228096,81,25
53,Jack Bauer,162,Mitchelton - Scott,4H 28M 35S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16115,228188,82,35
7,Matteo Trentin,117,Ccc Team,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,228244,83,25
73,Vegard Stake Laengen,136,Uae Team Emirates,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,228726,84,352
2,Luka Mezgec,167,Mitchelton - Scott,4H 28M 19S,6,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16099,228750,85,19
60,Tejay Van Garderen,78,Ef Pro Cycling,4H 30M 26S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16226,228781,86,146
79,Matej Mohoric,66,Bahrain - Mclaren,4H 34M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16492,228868,87,412
145,Dries Devenyns,46,Deceuninck - Quick - Step,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,228894,88,1198
9,Sonny Colbrelli,64,Bahrain - Mclaren,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,229038,89,25
38,Tiesj Benoot,201,Team Sunweb,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,229079,90,25
27,Daryl Impey,165,Mitchelton - Scott,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,229229,91,25
93,Jan Hirt,114,Ccc Team,4H 40M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16858,229280,92,778
138,Krists Neilands,175,Israel Start-Up Nation,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,229290,93,1198
68,Matthieu Ladagnous,55,Groupama - Fdj,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,229339,94,352
71,Imanol Erviti,93,Movistar Team,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,229416,95,352
70,Pierre Luc Perichon,127,Cofidis,4H 33M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16432,229429,96,352
120,Jens Keukeleire,75,Ef Pro Cycling,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,229451,97,1198
78,Andrey Amador,2,Ineos Grenadiers,4H 34M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16492,229559,98,412
146,Roman Kreuziger,196,Ntt Pro Cycling Team,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,229616,99,1198
97,Tom Van Asbroeck,178,Israel Start-Up Nation,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,229684,100,1198
112,Edvald Boasson Hagen,192,Ntt Pro Cycling Team,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,229713,101,1198
125,Michael Gogl,194,Ntt Pro Cycling Team,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,229721,102,1198
86,Alessandro De Marchi,112,Ccc Team,4H 36M 19S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16579,229730,103,499
147,Clément Venturini,37,Ag2r La Mondiale,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,229765,104,1198
104,Cyril Barthe,212,B&B Hotels - Vital Concept P / B Ktm,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,229979,105,1198
58,Christophe Laporte,125,Cofidis,4H 29M 30S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16170,230081,106,90
139,David De La Cruz,133,Uae Team Emirates,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,230122,107,1198
5,Casper Phillip Pedersen,207,Team Sunweb,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,230133,108,25
46,Joris Nieuwenhuis,206,Team Sunweb,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,230146,109,25
129,Christopher Juul Jensen,166,Mitchelton - Scott,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,230181,110,1198
80,Marco Marcato,137,Uae Team Emirates,4H 34M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16492,230199,111,412
119,Dayer Quintana,85,Team Arkea - Samsic,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,230465,112,1198
109,Daniel Oss,26,Bora - Hansgrohe,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,230469,113,1198
3,Simone Consonni,122,Cofidis,4H 28M 21S,4,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16101,230521,114,21
11,Anthony Turgis,188,Total Direct Energie,4H 28M 25S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16105,230724,115,25
118,Connor Swift,88,Team Arkea - Samsic,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,230762,116,1198
76,Pavel Sivakov,7,Ineos Grenadiers,4H 34M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16492,230930,117,412
141,Fabien Grellier,185,Total Direct Energie,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231057,118,1198
136,Kasper Asgreen,42,Deceuninck - Quick - Step,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231143,119,1198
130,Edward Theuns,108,Trek - Segafredo,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231168,120,1198
148,Hugo Hofstetter,174,Israel Start-Up Nation,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231182,121,1198
113,Rémi Cavagna,44,Deceuninck - Quick - Step,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231197,122,1198
81,Kévin Ledanois,84,Team Arkea - Samsic,4H 34M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16492,231222,123,412
151,Bryan Coquard,211,B&B Hotels - Vital Concept P / B Ktm,4H 48M 6S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17286,231345,124,1206
92,Tony Martin,17,Team Jumbo - Visma,4H 38M 8S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16688,231368,125,608
96,Nils Politt,177,Israel Start-Up Nation,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231588,126,1198
131,Tim Declercq,45,Deceuninck - Quick - Step,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231621,127,1198
121,Jonas Koch,115,Ccc Team,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231738,128,1198
91,Mads Pedersen,105,Trek - Segafredo,4H 37M 51S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16671,231815,129,591
134,Amund Grøndahl Jansen,13,Team Jumbo - Visma,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231885,130,1198
149,Benoit Cosnefroy,33,Ag2r La Mondiale,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231904,131,1198
116,Ryan Gibbons,193,Ntt Pro Cycling Team,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,231965,132,1198
101,Lukas Pöstlberger,27,Bora - Hansgrohe,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,232033,133,1198
111,Geoffrey Soupe,187,Total Direct Energie,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,232131,134,1198
75,Luke Rowe,6,Ineos Grenadiers,4H 34M 52S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,16492,232147,135,412
100,Nikias Arndt,202,Team Sunweb,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,232179,136,1198
105,Michael Mørkøv,48,Deceuninck - Quick - Step,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,232242,137,1198
135,Wouter Poels,67,Bahrain - Mclaren,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,232291,138,1198
103,Alexander Kristoff,135,Uae Team Emirates,4H 47M 58S,0,0,14,2020-09-12,194,Clermont-Ferrand,Lyon,Flat stage,DEN,11,43,33,131,205,17278,232412,139,1198
