rank,rider,rider_number,team,time,bonus,penalty,stage,date,distance,origin,destination,stage_type,winner_country,general,points,mountains,young,stage_winner,time_seconds,cumtime,gc_rank,timediff
43,Bauke Mollema,104,Trek - Segafredo,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80923,14,13
46,Richie Porte,101,Trek - Segafredo,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80923,15,13
16,Julian Alaphilippe,41,Deceuninck - Quick - Step,4H 21M 42S,0,20,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15702,80926,16,16
32,Emanuel Buchmann,22,Bora - Hansgrohe,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80932,17,22
47,Enric Mas,94,Movistar Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80932,18,22
40,Alejandro Valverde,91,Movistar Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80944,19,34
24,Richard Carapaz,3,Ineos Grenadiers,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80951,20,41
42,Damiano Caruso,63,Bahrain - Mclaren,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80951,21,41
51,Sergio Andres Higuita,74,Ef Pro Cycling,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80951,22,41
35,Pierre Rolland,218,B&B Hotels - Vital Concept P / B Ktm,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80980,23,70
39,Davide Formolo,134,Uae Team Emirates,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80980,24,70
68,Pello Bilbao,62,Bahrain - Mclaren,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81049,25,139
37,Marc Soler,97,Movistar Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81070,26,160
58,Domenico Pozzovivo,197,Ntt Pro Cycling Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81072,27,162
20,Greg Van Avermaet,111,Ccc Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81107,28,197
44,Luis León Sanchez,147,Astana Pro Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81125,29,215
45,Fabio Aru,132,Uae Team Emirates,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81127,30,217
100,Pierre Latour,34,Ag2r La Mondiale,4H 23M 55S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15835,81141,31,231
52,Hugh John Carthy,73,Ef Pro Cycling,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81154,32,244
111,Marc Hirschi,204,Team Sunweb,4H 24M 51S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15891,81160,33,250
62,Daniel Felipe Martinez,76,Ef Pro Cycling,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81167,34,257
59,Rudy Molard,57,Groupama - Fdj,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81234,35,324
57,Warren Barguil,83,Team Arkea - Samsic,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81245,36,335
101,Alexey Lutsenko,146,Astana Pro Team,4H 23M 55S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15835,81260,37,350
141,Jesus Herrada,124,Cofidis,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,81283,38,373
64,Romain Sicard,186,Total Direct Energie,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81284,39,374
151,Kenny Elissonde,103,Trek - Segafredo,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,81288,40,378
49,Gorka Izaguirre Insausti,144,Astana Pro Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81366,41,456
150,Sepp Kuss,16,Team Jumbo - Visma,4H 26M 32S,0,20,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15992,81369,42,459
118,Maximilian Schachmann,28,Bora - Hansgrohe,4H 25M 29S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15929,81372,43,462
169,Nicolas Roche,208,Team Sunweb,4H 28M 26S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,16106,81375,44,465
94,Ion Izaguirre Insausti,145,Astana Pro Team,4H 23M 20S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15800,81390,45,480
143,George Bennett,12,Team Jumbo - Visma,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,81471,46,561
1,Wout Van Aert,18,Team Jumbo - Visma,4H 21M 12S,10,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15672,81483,47,573
129,Sébastien Reichenbach,58,Groupama - Fdj,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,81536,48,626
152,Mikel Nieve,168,Mitchelton - Scott,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,81660,49,750
148,Ilnur Zakarin,118,Ccc Team,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,81678,50,768
114,Michal Kwiatkowski,5,Ineos Grenadiers,4H 24M 56S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15896,81684,51,774
53,Jan Polanc,138,Uae Team Emirates,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81757,52,847
122,Nicolas Edet,123,Cofidis,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,81769,53,859
54,Gregor Mühlberger,25,Bora - Hansgrohe,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81779,54,869
90,Alberto Bettiol,72,Ef Pro Cycling,4H 22M 47S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15767,81782,55,872
29,Mikael Cherel,32,Ag2r La Mondiale,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81791,56,881
170,Harold Tejada,148,Astana Pro Team,4H 28M 26S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,16106,81812,57,902
109,Bob Jungels,47,Deceuninck - Quick - Step,4H 24M 51S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15891,81864,58,954
56,Alexis Vuillermoz,38,Ag2r La Mondiale,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81886,59,976
149,Niklas Eg,102,Trek - Segafredo,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,81934,60,1024
73,Cyril Gautier,215,B&B Hotels - Vital Concept P / B Ktm,4H 21M 52S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15712,81945,61,1035
66,Nelson Oliveira,95,Movistar Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,81970,62,1060
172,Jonathan Castroviejo,4,Ineos Grenadiers,4H 30M 27S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,16227,81974,63,1064
146,Robert Gesink,15,Team Jumbo - Visma,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,81993,64,1083
77,Søren Kragh Andersen,205,Team Sunweb,4H 22M 8S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15728,82047,65,1137
123,Winner Anacona,82,Team Arkea - Samsic,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82057,66,1147
153,Lennard Kämna,24,Bora - Hansgrohe,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82069,67,1159
83,Dario Cataldo,92,Movistar Team,4H 22M 31S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15751,82162,68,1252
154,Felix Grossschartner,23,Bora - Hansgrohe,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82185,69,1275
5,Jasper Stuyven,107,Trek - Segafredo,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,82225,70,1315
124,Diego Rosa,86,Team Arkea - Samsic,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82232,71,1322
160,Neilson Powless,77,Ef Pro Cycling,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82282,72,1372
158,Krists Neilands,175,Israel Start-Up Nation,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82332,73,1422
61,Stefan Küng,54,Groupama - Fdj,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,82352,74,1442
102,Toms Skujins,106,Trek - Segafredo,4H 24M 7S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15847,82404,75,1494
84,Michael Schär,116,Ccc Team,4H 22M 35S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15755,82425,76,1515
9,Clément Venturini,37,Ag2r La Mondiale,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,82432,77,1522
85,Simon Geschke,113,Ccc Team,4H 22M 35S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15755,82445,78,1535
121,David Gaudu,53,Groupama - Fdj,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82456,79,1546
137,Daniel Martin,171,Israel Start-Up Nation,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82465,80,1555
89,Dries Devenyns,46,Deceuninck - Quick - Step,4H 22M 47S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15767,82468,81,1558
131,Ben Hermans,173,Israel Start-Up Nation,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82481,82,1571
125,Valentin Madouas,56,Groupama - Fdj,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82553,83,1643
115,Dylan Van Baarle,8,Ineos Grenadiers,4H 24M 56S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15896,82555,84,1645
138,Tejay Van Garderen,78,Ef Pro Cycling,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,82702,85,1792
81,José Rojas,96,Movistar Team,4H 22M 31S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15751,82754,86,1844
15,Hugo Houle,143,Astana Pro Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,82772,87,1862
106,Alessandro De Marchi,112,Ccc Team,4H 24M 33S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15873,82825,88,1915
165,Carlos Verona,98,Movistar Team,4H 26M 32S,0,20,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15992,82907,89,1997
63,Matej Mohoric,66,Bahrain - Mclaren,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,82914,90,2004
60,Jens Keukeleire,75,Ef Pro Cycling,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,82937,91,2027
76,Jack Bauer,162,Mitchelton - Scott,4H 21M 57S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15717,82949,92,2039
4,Peter Sagan,21,Bora - Hansgrohe,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,82955,93,2045
28,Daniel Oss,26,Bora - Hansgrohe,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,82955,94,2045
50,Jonas Koch,115,Ccc Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,82955,95,2045
75,Edvald Boasson Hagen,192,Ntt Pro Cycling Team,4H 21M 57S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15717,82990,96,2080
128,Quentin Pacher,216,B&B Hotels - Vital Concept P / B Ktm,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83023,97,2113
78,Matthieu Ladagnous,55,Groupama - Fdj,4H 22M 27S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15747,83035,98,2125
107,Oliver Naesen,35,Ag2r La Mondiale,4H 24M 51S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15891,83035,99,2125
92,Michael Hundahl Valgren,195,Ntt Pro Cycling Team,4H 23M 5S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15785,83054,100,2144
139,Amund Grøndahl Jansen,13,Team Jumbo - Visma,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83064,101,2154
98,Michael Gogl,194,Ntt Pro Cycling Team,4H 23M 30S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15810,83072,102,2162
72,Tom Van Asbroeck,178,Israel Start-Up Nation,4H 21M 39S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15699,83076,103,2166
65,Kasper Asgreen,42,Deceuninck - Quick - Step,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83114,104,2204
134,Dayer Quintana,85,Team Arkea - Samsic,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83115,105,2205
171,Omar Fraile,142,Astana Pro Team,4H 30M 27S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,16227,83121,106,2211
161,Nans Peters,36,Ag2r La Mondiale,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83122,107,2212
80,Imanol Erviti,93,Movistar Team,4H 22M 31S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15751,83128,108,2218
67,Daryl Impey,165,Mitchelton - Scott,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83132,109,2222
104,Tiesj Benoot,201,Team Sunweb,4H 24M 28S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15868,83141,110,2231
69,Joris Nieuwenhuis,206,Team Sunweb,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83188,111,2278
119,Sonny Colbrelli,64,Bahrain - Mclaren,4H 25M 29S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15929,83202,112,2292
142,Andrey Amador,2,Ineos Grenadiers,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83261,113,2351
147,Tony Martin,17,Team Jumbo - Visma,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83286,114,2376
167,Christopher Juul Jensen,166,Mitchelton - Scott,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83287,115,2377
93,Cyril Barthe,212,B&B Hotels - Vital Concept P / B Ktm,4H 23M 11S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15791,83297,116,2387
82,Edward Theuns,108,Trek - Segafredo,4H 22M 31S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15751,83371,117,2461
38,Matteo Trentin,117,Ccc Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83376,118,2466
126,Nils Politt,177,Israel Start-Up Nation,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83399,119,2489
13,Casper Phillip Pedersen,207,Team Sunweb,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83404,120,2494
140,Tim Declercq,45,Deceuninck - Quick - Step,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83415,121,2505
162,Jan Hirt,114,Ccc Team,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83421,122,2511
91,Vegard Stake Laengen,136,Uae Team Emirates,4H 22M 52S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15772,83457,123,2547
135,Connor Swift,88,Team Arkea - Samsic,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83489,124,2579
70,Marco Marcato,137,Uae Team Emirates,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83493,125,2583
105,Roman Kreuziger,196,Ntt Pro Cycling Team,4H 24M 33S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15873,83577,126,2667
166,Pierre Luc Perichon,127,Cofidis,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83581,127,2671
34,Anthony Turgis,188,Total Direct Energie,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83585,128,2675
96,Lukas Pöstlberger,27,Bora - Hansgrohe,4H 23M 23S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15803,83687,129,2777
130,Thomas De Gendt,154,Lotto Soudal,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83723,130,2813
145,Guy Niv,176,Israel Start-Up Nation,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83736,131,2826
6,Luka Mezgec,167,Mitchelton - Scott,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83744,132,2834
113,Maxime Chevalier,213,B&B Hotels - Vital Concept P / B Ktm,4H 24M 51S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15891,83794,133,2884
164,Benoit Cosnefroy,33,Ag2r La Mondiale,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83800,134,2890
14,Alexander Kristoff,135,Uae Team Emirates,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83819,135,2909
10,Hugo Hofstetter,174,Israel Start-Up Nation,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83829,136,2919
112,Ryan Gibbons,193,Ntt Pro Cycling Team,4H 24M 51S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15891,83834,137,2924
7,Bryan Coquard,211,B&B Hotels - Vital Concept P / B Ktm,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83869,138,2959
11,Giacomo Nizzolo,191,Ntt Pro Cycling Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83882,139,2972
2,Cees Bol,203,Team Sunweb,4H 21M 16S,6,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15676,83887,140,2977
74,Kévin Reza,217,B&B Hotels - Vital Concept P / B Ktm,4H 21M 52S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15712,83899,141,2989
8,Caleb Ewan,151,Lotto Soudal,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83903,142,2993
87,Jens Debusschere,214,B&B Hotels - Vital Concept P / B Ktm,4H 22M 38S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15758,83905,143,2995
12,Christophe Laporte,125,Cofidis,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83906,144,2996
71,Jasper De Buyst,153,Lotto Soudal,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83913,145,3003
88,Michael Mørkøv,48,Deceuninck - Quick - Step,4H 22M 47S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15767,83914,146,3004
155,Lilian Calmejane,183,Total Direct Energie,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,83918,147,3008
95,Mads Pedersen,105,Trek - Segafredo,4H 23M 23S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15803,83944,148,3034
86,Maximilian Walscheid,198,Ntt Pro Cycling Team,4H 22M 35S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15755,83959,149,3049
3,Sam Bennett,43,Deceuninck - Quick - Step,4H 21M 18S,4,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15678,83962,150,3052
97,Elia Viviani,128,Cofidis,4H 23M 23S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15803,83967,151,3057
36,Simone Consonni,122,Cofidis,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,83974,152,3064
136,Luke Rowe,6,Ineos Grenadiers,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,84024,153,3114
103,André Greipel,172,Israel Start-Up Nation,4H 24M 28S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15868,84055,154,3145
79,Geoffrey Soupe,187,Total Direct Energie,4H 22M 29S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15749,84066,155,3156
120,Marco Haller,65,Bahrain - Mclaren,4H 25M 29S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15929,84076,156,3166
133,Clément Russo,87,Team Arkea - Samsic,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,84159,157,3249
144,Samuel Bewley,163,Mitchelton - Scott,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,84159,158,3249
116,Frederik Frison,156,Lotto Soudal,4H 25M 11S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15911,84268,159,3358
55,Nikias Arndt,202,Team Sunweb,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,84289,160,3379
117,Roger Kluge,158,Lotto Soudal,4H 25M 11S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15911,84296,161,3386
99,Kévin Ledanois,84,Team Arkea - Samsic,4H 23M 55S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15835,84313,162,3403
127,William Bonnet,52,Groupama - Fdj,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,84329,163,3419
159,Fabien Grellier,185,Total Direct Energie,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,84329,164,3419
163,David De La Cruz,133,Uae Team Emirates,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,84329,165,3419
110,Rémi Cavagna,44,Deceuninck - Quick - Step,4H 24M 51S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15891,84349,166,3439
132,Mathieu Burgaudeau,182,Total Direct Energie,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,84401,167,3491
168,Wouter Poels,67,Bahrain - Mclaren,4H 28M 26S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,16106,84416,168,3506
48,Niccolò Bonifazio,181,Total Direct Energie,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,84602,169,3692
108,Steff Cras,152,Lotto Soudal,4H 24M 51S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15891,84862,170,3952
157,Jérôme Cousin,184,Total Direct Energie,4H 26M 12S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15972,85134,171,4224
